Date	Flow_influent_[m3/d]	Flow_to_bio_[m3/d]	Flow_out_[m3/d]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	pH_[-]	SS_influent_to_bio_[mg/l]	VSS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	SS_Line_1_[mg/l]	VSS_Line_1_[mg/l]	COD_Line_1_[mg/l]	SV_Line_1_[ml/l]	SVI_Line_1_[ml/g]	DSV_Line_1_[ml/l]	DSVI_Line_1_[ml/g]	SS_Line_2_[mg/l]	VSS_Line_2_[mg/l]	COD_Line_2_[mg/l]	SV_Line_2_[ml/l]	SVI_Line_2_[ml/g]	DSV_Line_2_[ml/l]	DSVI_Line_2_[ml/g]	SS_Line_3_[mg/l]	VSS_Line_3_[mg/l]	COD_Line_3_[mg/l]	SV_Line_3_[ml/l]	SVI_Line_3_[ml/g]	DSV_Line_3_[ml/l]	DSVI_Line_3_[ml/g]	SS_Line_4_[mg/l]	VSS_Line_4_[mg/l]	COD_Line_4_[mg/l]	SV_Line_4_[ml/l]	SVI_Line_4_[ml/g]	DSV_Line_4_[ml/l]	DSVI_Line_4_[ml/g]	SS_RAS_1_[g/l]	SS_RAS_2_[g/l]	SS_RAS_3_[g/l]	SS_RAS_4_[g/l]	Total_SRT_Line_1_[d]	Aerobic_SRT_Line_1_[d]	Total_SRT_Line_2_[d]	Aerobic_SRT_Line_2_[d]	Total_SRT_Line_3_[d]	Aerobic_SRT_Line_3_[d]	Total_SRT_Line_4_[d]	Aerobic_SRT_Line_4_[d]	DO_Line_1_setpoint_[mg/l]	DO_Line_1_value_[mg/l]	DO_Line_2_setpoint_[mg/l]	DO_Line_2_value_[mg/l]	DO_Line_3_setpoint_[mg/l]	DO_Line_3_value_[mg/l]	DO_Line_4_setpoint_[mg/l]	DO_Line_4_value_[mg/l]	Fe_to_bio_L1_[l/h]	Fe_to_bio_L2_[l/h]	Fe_to_bio_L3_[l/h]	Fe_to_bio_L4_[l/h]	SS_out_[mg/l]	VSS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]	Var.87
11-11-2018	82546	89650	85741	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	17,647083	16,2147222	14,83375	13,693194	20,844583	12,966667	1899,685833	1165,402639	3131,541111	2010,897917	3131,541111	19,695972	1,3484974	1,0799832	1,4048731	1,2543689	1,3449741	0,9143056	1,3425532	0,76375	22,243472	23,18333333	22,662917	26,24930556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
12-11-2018	102470	111627	108029	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	19,511944	16,31875	17,510972	12,977778	18,170417	11,424167	3080,954167	1925,446667	5043,360278	3255,068194	5043,360278	16,204028	1,393947	0,9172784	1,3506716	1,0289753	1,3034814	0,7841667	1,2663772	0,6134028	46,551528	50,74	38,048889	43,77875	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
13-11-2018	56011	56028	54756	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	18,405	15,6568056	17,039306	13,769306	17,096111	10,601944	2868,560694	1781,66125	5623,674444	3608,327917	5623,674444	13,577083	1,3395833	1,043771	1,3089165	1,2289559	1,1722103	0,8352778	1,2783721	0,7384722	35,562778	36,57180556	28,933611	28,39111111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
14-11-2018	49028	52316	50804	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	16,531667	13,3995833	18,374028	12,948472	20,365972	12,529444	2638,225139	1628,035556	4037,732778	2545,024444	4037,732778	11,875139	1,1548108	0,8539162	1,3012075	1,0969363	1,0785714	0,81875	1,2757968	0,9058333	38,675972	43,87097222	13,662222	17,47875	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
15-11-2018	51002	52988	51407	380	330	1200	310	597	74	54	9,7	5,3	7,71	195	170	616	257	411	70,5	50,31	10,1	6,07	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	16,794444	11,7270833	19,082222	12,885556	29,759167	18,345833	3003,99375	1826,929861	4072,663611	2574,828194	4072,663611	11,878611	1,2189911	1,2899007	1,1710608	2,4014164	1,2633396	1,2152295	1,3164384	1,0510431	28,313889	20,57208333	9,626389	11,90736111	4,2	3,2	26	23	1,4	6,1	2	3,4	0,48	0,42	16,3	
16-11-2018	46555	50883	47956	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	16,240417	9,92375	18,238333	12,668472	49,2625	30,847639	3665,876944	2236,005972	4760,831667	3095,832778	4760,831667	12,65875	1,2738289	1,0367142	1,2638655	1,9984432	1,4051536	1,0323611	1,3626738	0,8677778	22,681667	32,44861111	17,463611	23,15555556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
17-11-2018	43467	47533	45732	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,378333	6,2748611	14,852778	12,946667	138,884444	86,670278	4425,827361	2672,216111	5951,105556	3943,787778	5951,105556	13,708889	1,0695553	0,8183764	1,3575053	1,3177606	1,0612078	0,7497222	1,2053571	0,716875	11,412222	61,50638889	7,030833	8,31555556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
18-11-2018	43976	47767	46462	350	310	760	240	484	73	56	    NA	5,11	7,89	101	92	470	218	299	72,8	55,12	8,7	6,07	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,9	10,8925	15,775139	13,043472	1939,305833	1204,859444	5332,184028	3232,701389	6228,513333	4171,031389	6228,513333	14,181111	1,0289286	0,8000896	1,4051095	1,2954325	0,969265	0,7240278	1,2308422	0,7088194	2,348611	61,45444444	2,059306	2,61680556	3,7	2,1	32	31	1,3	6,2	0,81	4,3	0,48	0,38	15,3	
19-11-2018	43423	51093	49952	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,3025	13,0006944	16,155139	13,033056	         NA	         NA	6644,09625	4107,978472	5528,512222	3721,148194	5528,512222	13,869028	1,1529825	0,8645447	1,4085057	1,1653846	1,0815678	0,7547917	1,3011723	0,774375	2,002778	19,26902778	2,029306	2,51888889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
20-11-2018	47467	54026	51783	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	16,826667	13,3819444	15,627222	14,096944	1207,951026	736,028205	3350,681389	2081,862639	7675,90375	5149,874861	7675,90375	13,002222	1,1927208	0,7196673	1,2507707	1,143527	1,2405105	0,6634722	1,2641026	0,6215278	36,073194	37,87541667	39,157639	36,84305556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
21-11-2018	49327	54127	51785	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	2720	  NA	  NA	220	80,88235	90	90	3630	  NA	  NA	730	201,10193	110	110	2920	  NA	  NA	370	126,71233	100	100	3510	  NA	  NA	640	182,33618	115	115	19,379583	14,5306944	15,212222	13,505972	96,852917	58,165972	87,878472	55,517083	7414,607361	4856,292778	7414,607361	11,967222	1,3988397	1,0884519	1,44413	1,1720197	1,13234	0,7604861	1,3973433	0,8774306	58,916667	89,46444444	53,739306	65,84569444	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
22-11-2018	47398	55592	53503	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	16,866528	13,1880556	15,952361	12,964444	44,469306	26,761111	43,372083	27,792361	4525,629167	2910,989167	4525,629167	11,689861	1,3702152	1,0476024	1,3934622	1,4592174	1,0145263	0,7670833	1,3688525	0,8436111	13,60125	22,14513889	6,154861	7,56388889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
23-11-2018	42031	48953	47467	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,399306	13,5194444	15,712639	12,974444	30,631528	18,393194	30,174722	19,522083	5780,095139	3706,950694	5780,095139	11,5	1,2319149	0,9303665	1,3883919	1,3767805	0,998573	0,7154861	1,2752358	0,73875	2,0025	2,15972222	2,058333	2,34958333	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
24-11-2018	39292	45759	44449	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,980833	13,6215278	15,279028	13,213194	29,089167	17,418056	23,008472	14,739861	7633,955556	4890,498056	7633,955556	11,609306	1,127797	0,8715412	1,3678314	1,4690926	0,9474634	0,6538194	1,245362	0,7690972	2,028611	2,30680556	2,162083	2,43888889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
25-11-2018	39762	46339	44184	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,664028	16,8676389	15,483611	17,678472	30,739722	18,434306	18,212778	11,718333	4869,846944	3087,120417	4869,846944	11,246806	1,1828395	0,8368132	1,3846715	1,5829609	0,964	0,6377778	1,3021864	0,841875	2,041806	1,95930556	2,127083	1,95180556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
26-11-2018	42331	49847	48331	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,934722	17,3888889	15,062639	16,671111	46,614444	27,728472	16,95375	10,830556	2786,484583	1760,834167	2786,484583	10,430139	1,2042604	0,904902	1,3940818	1,6626613	0,996861	0,66375	1,3925056	0,8415278	5,14125	5,15666667	6,693056	7,04236111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
27-11-2018	42505	50243	48028	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,835972	16,0223611	14,245833	15,106528	54,874861	32,056667	16,424028	10,537222	116,328333	72,625	116,328333	10,173194	1,2016073	0,9111307	1,4269764	1,8749233	1,0150943	0,7034028	1,3965324	0,8435417	2,109306	2	2,096806	2,00625	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
28-11-2018	42978	50416	48478	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,719722	15,31125	14,128611	14,026111	53,283194	31,397361	16,234583	10,88375	57,836528	35,787222	57,836528	10,467917	1,1664294	0,8328889	1,3781435	1,8931148	1,0065463	0,7016667	1,2534503	0,7508333	2,106944	2,04791667	2,079167	2,16041667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
29-11-2018	85400	102774	98267	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,976389	14,1877778	14,388611	14,745694	38,709722	23,016667	16,397917	11,571944	39,235556	24,099028	39,235556	10,817778	1,3484064	1,047262	1,4131892	1,2622363	1,2516062	0,8404167	1,2789174	0,948125	16,011111	16,35	2,154167	2,08763889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
30-11-2018	46344	52494	51061	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,757083	15,0801389	14,751389	14,869028	28,644722	17,260972	17,154444	12,044028	29,264444	18,193889	29,264444	11,72625	1,2210738	0,8257741	1,3411613	1,1430161	1,1372315	0,7463889	1,2254488	0,8670139	12,564028	11,61569444	4,128472	4,12847222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
01-12-2018	41627	48333	46522	330	300	740	190	451	72	53	9,3	5,46	7,84	213	184	599	197	332	69,2	50,44	10,9	6,37	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,394306	15,8620833	14,154306	14,726944	23,813472	14,235	19,007222	13,056806	24,024583	14,953611	24,024583	13,886389	1,1908505	0,7973588	1,2774665	1,1222615	1,0027059	0,6751389	1,1415274	0,7673611	58,504861	61,59916667	25,574583	24,12902778	14	11	26	25	1,7	8,2	1,93	4,2	0,62	0,28	13,6	
02-12-2018	96992	107028	102768	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,230417	14,95375	13,183056	13,54625	23,240694	13,706944	19,920833	13,081528	23,646528	14,543611	23,646528	14,43	1,276032	0,755607	1,2962435	1,0206186	1,2034602	0,7054167	1,2268265	0,7304861	26,626389	27,72513889	2,636111	2,46166667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
03-12-2018	65559	67386	64117	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,454659	14,161057	14,155633	14,415021	22,544089	13,053408	20,488595	12,625313	23,537135	14,410014	23,537135	14,493602	1,2824419	0,9274783	1,2555426	1,1471186	1,0767665	0,7115972	1,1959034	0,8413194	22,622778	23,38222222	7,641528	7,46416667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
04-12-2018	64116	55857	54195	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,177083	13,4523611	13,142639	13,722778	23,133611	13,175972	21,841528	12,615972	23,514306	14,412222	23,514306	14,694722	1,0295597	0,7395776	1,1321343	0,9859749	0,992809	0,668125	1,1680124	0,9036806	3,037361	2,89388889	2,595833	2,52902778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
05-12-2018	52337	53004	50371	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,532361	14,04125	14,207917	14,379028	25,04875	13,808889	23,29	13,305556	23,988194	14,519306	23,988194	14,924861	1,0198297	0,7706726	1,1573333	0,9558621	1,0267735	0,6840972	1,156391	0,8052083	2,330417	2,50430556	3,193889	2,98847222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
06-12-2018	84053	90119	86455	440	350	800	190	603	56	39	8,3	4,47	7,6	143	124	451	190	259	83,9	40,17	8,12	5,07	4330	2300	3600	460	106,23557	60	60	3090	2500	3800	420	135,92233	100	100	3480	2700	4000	730	209,77011	110	110	3500	2500	3500	680	194,28571	90	90	13,207361	15,005	13,794583	13,608889	25,231389	13,999028	24,096667	13,784028	23,434861	14,188889	23,434861	14,30875	1,2364301	0,7092257	1,3261463	0,9571025	1,1315113	0,7061806	1,3380859	0,8243056	3,54625	3,26111111	4,585139	4,83125	6,6	4,1	29	37	2,5	5,4	1,4	2,8	0,44	0,29	15,4	
07-12-2018	90397	98574	94498	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,410556	15,4556944	14,486944	15,424306	24,574722	14,079722	23,147083	13,736806	21,934722	13,550556	21,934722	13,678889	1,2128035	0,8710619	1,2716168	1,0633606	1,0754675	0,7276389	1,3217161	0,8603472	11,643472	10,80180556	9,636667	9,265	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
08-12-2018	94733	103428	99927	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	15,032222	15,4466667	14,480556	15,7525	23,503611	13,750694	21,770417	12,964167	20,619583	12,855139	20,619583	12,595833	1,2467842	1,0588841	1,2461451	1,1278146	1,0819038	0,7930556	1,3005025	0,9290278	2,821528	2,75416667	2,182083	2,03375	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
09-12-2018	63793	66405	63627	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,936389	15,0233333	14,499583	14,907639	21,595417	12,925278	19,848194	11,839306	19,370417	12,118889	19,370417	11,678056	1,041129	1,0386654	1,1619296	1,005672	1,0255668	0,6645139	1,2087699	0,8097222	34,395694	31,62347222	45,091528	45,79027778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
10-12-2018	65091	64703	62272	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,561667	14,1022222	14,105694	14,174861	20,467778	12,496944	19,006806	11,270556	18,935	11,698889	18,935	11,344722	1,0454762	1,2434381	1,1852243	0,9778473	1,0368106	0,7182639	1,2503456	0,8113194	7,481111	8,27611111	21,502639	21,17777778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
11-12-2018	59886	61374	58123	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,745556	14,8048611	14,556806	14,557222	19,725417	12,141806	19,481667	11,419028	19,273194	11,845833	19,273194	11,477917	1,1901659	0,8413856	1,2145585	1,0242775	1,0682028	0,7054861	1,2662909	0,8069444	20,875972	21,0025	19,473194	17,73652778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
12-12-2018	62566	56084	53771	360	310	1300	250	490	71	51	9,7	6,03	7,8	16,1	14,8	450	199	287	61,4	45,63	9,71	6,23	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,229167	13,6822222	14,312361	14,103333	19,905	11,943056	21,060833	11,9425	20,264167	12,280139	20,264167	11,793472	1,0663835	0,8563443	1,1632298	0,9105263	1,0194152	0,6776389	1,2106295	0,8617361	9,241806	10,07430556	12,500556	12,69236111	3,4	2,5	31	24	2,1	4	0,78	2,3	0,46	0,35	14	
13-12-2018	53731	55568	52699	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	4230	  NA	  NA	565	133,56974	90	90	3750	  NA	  NA	715	190,66667	100	100	3610	  NA	  NA	785	217,45152	150	150	3570	  NA	  NA	710	198,87955	110	110	14,113611	13,5826389	13,782917	13,858056	21,16625	12,484583	23,225556	12,935417	21,36375	12,72375	21,36375	13,049028	1,0625759	0,7745946	1,1678529	0,9468397	1,0284198	0,6718056	1,2051366	0,8266667	25,253611	26,58625	27,298333	25,39944444	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
