Date	Flow_influent_[m3/d]	Flow_out_[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	SS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	VSS_Line_A_[mg/l]	COD_Line_A_[mg/l]	SV_Line_A_[ml/l]	SVI_Line_A_[ml/g]	DSV_Line_A_[ml/l]	DSVI_Line_A_[ml/g]	Filament_Index_Line_A	Sedimentation_on_AS_Line_A_[m/h]	VSS_Line_B_[mg/l]	COD_Line_B_[mg/l]	SV_Line_B_[ml/l]	SVI_Line_B_[ml/g]	DSV_Line_B_[ml/l]	DSVI_Line_B_[ml/g]	Filament_Index_Line_B	Sedimentation_on_AS_Line_B_[m/h]	VSS_Line_C_[mg/l]	COD_Line_C_[mg/l]	SV_Line_C_[ml/l]	SVI_Line_C_[ml/g]	DSV_Line_C_[ml/l]	DSVI_Line_C_[ml/g]	Filament_Index_Line_C	Sedimentation_on_AS_Line_C_[m/h]	VSS_Line_D_[mg/l]	COD_Line_D_[mg/l]	SV_Line_D_[ml/l]	SVI_Line_D_[ml/g]	DSV_Line_D_[ml/l]	DSVI_Line_D_[ml/g]	Filament_Index_Line_D	Sedimentation_on_AS_Line_D_[m/h]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	SS_tank_Line_D_[g/l]	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	Total_SRT_Line_A_[d]	Aerobic_SRT_Line_A_[d]	Total_SRT_Line_B_[d]	Aerobic_SRT_Line_B_[d]	Total_SRT_Line_C_[d]	Aerobic_SRT_Line_C_[d]	Total_SRT_Line_D_[d]	Aerobic_SRT_Line_D_[d]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	DO_Line_D_setpoint_[mg/l]	DO_Line_D_value_[mg/l]	Fe_in_tank_A_[l/d]	Fe_in_effluent_A_[l/d]	Fe_in_tank_B_[l/d]	Fe_in_effluent_B_[l/d]	Fe_in_tank_C_[l/d]	Fe_in_effluent_C_[l/d]	Fe_in_tank_D_[l/d]	Fe_in_effluent_D_[l/d]	C_dosing_Line_A_[l/d]	C_dosing_Line_B_[l/d]	C_dosing_Line_C_[l/d]	C_dosing_Line_D_[l/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	NO2_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]
12-04-2019	52667	53882	7,498111	2,03739886	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,752276	4,008696	4,1629601	3,9411463	13,094408	13,23126	12,606458	11,342213	16,018611	7,400972	16,053889	7,966111	16,324306	7,6	18,55472	7,362361	1,660186	0,7309746	1,760769	0,7934947	1,589655	0,7064189	1,6008	1,0742248	4,80E+00	152,5294067	4,8000001	127,92182	4,8	131,96359	4,80E+00	272,678522	2,110419	9,375	4,01E-02	3,156829	3,258882	38,051376	21,526173	10,215097	1,38709831	4,59E+00	0,270334102	0,99839413	3,07E-01	13,35124
13-04-2019	52002	51824	7,451654	2,090854439	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,867544	3,775224	4,0852236	3,7342116	13,535367	13,525083	13,164082	11,218271	16,310694	7,55625	15,5675	7,701111	16,021389	7,433194	18,02208	7,109306	1,816253	0,8530949	1,876625	0,6611342	1,63965	0,7539658	1,694456	1,1216769	4,80E+00	128,3069178	4,8000001	122,98891	4,8	132,47737	4,80E+00	278,368175	2,083333	9,375	0,00E+00	3,125	3,220447	35,337502	21,267187	10,266373	1,81737514	5,17E+00	0,371886165	0,97812504	3,61E-01	13,084217
14-04-2019	50515	50352	7,414841	2,064272617	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,718467	3,701308	3,9693292	3,6169986	13,478949	13,494071	13,052644	11,234209	15,918194	7,402778	15,163194	7,511389	15,707778	7,25125	17,56069	6,877222	1,773865	0,8792867	1,850214	0,6551429	1,652013	0,8166667	1,696171	1,1940928	4,80E+00	131,9509895	4,8000001	120	4,8	147,77404	4,80E+00	269,358818	2,083333	9,375	0,00E+00	3,125	3,185657	75,925697	21,404297	11,020191	1,33290194	5,35E+00	0,392707702	1,42942715	2,21E-01	13,022147
15-04-2019	51288	51082	7,387414	2,122221553	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	2836	4435,5	950	228,3654	220	132,21154	  NA	1,44	3012	4714	930	224,63768	220	132,85024	  NA	1,52	2856	4543	930	215,4773	210	121,64041	  NA	1,56	2320	4028	780	223,8806	150	107,6349	  NA	2,22	3,524022	3,605516	3,8408835	3,6014801	13,565133	13,554009	13,153263	11,498141	15,244722	7,108472	14,650417	7,250833	15,260833	7,029167	17,82819	6,916944	1,739745	0,8943583	1,813803	0,8762319	1,652181	0,8462158	1,65137	1,0933333	4,80E+00	146,3472607	4,8000001	120,56841	4,8	130,39197	4,80E+00	297,952953	2,083333	9,375	0,00E+00	3,125	3,244731	99,99	62,019138	10,279276	1,04872731	4,75E+00	0,184447243	2,24137735	1,50E-01	13,216259
16-04-2019	51210	50976	7,439633	2,133491941	380	290	780	120	380	67	36,01	7,8	4,2	103	347	157	180	61,9	46,02	10,1	7,6	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,464311	3,53498	3,8088589	3,4739838	13,515777	13,535237	13,067235	11,379574	14,811389	6,929861	14,314167	7,053889	14,991528	6,850278	17,37236	6,684861	1,757205	0,9428777	1,745899	1,018238	1,580634	0,7927586	1,685526	1,1078556	4,80E+00	141,7900756	4,8000001	134,53386	4,8	137,92374	4,80E+00	312,714518	2,083333	9,375	0,00E+00	3,125	3,453371	99,99	21,145311	11,386858	0,65444846	4,92E+00	0,202544691	3,7809608	1,04E-01	13,348406
17-04-2019	48600	48468	7,413773	2,152872453	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,47428	3,502005	3,7502398	3,4784062	13,493799	13,50312	13,055077	10,734169	14,431528	6,739861	14,035139	6,868472	14,739722	6,731389	17,21764	6,566111	1,753451	0,9409884	1,734003	1,1709251	1,587002	0,8676717	1,665072	1,1680365	4,80E+00	142,7253973	4,8000001	127,41922	4,8	142,15099	4,80E+00	253,383353	2,083333	9,375	0,00E+00	3,125	3,533456	99,99	51,096096	11,133877	0,59666547	4,57E+00	0,137173578	3,95957756	5,53E-01	13,646014
18-04-2019	45917	45651	7,39856	2,137985971	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,418342	3,465928	3,6944203	3,5574461	13,497631	13,503172	12,770085	10,14446	14,271667	6,7	13,915556	6,8	14,702222	6,6825	18,03528	6,797083	1,762034	0,8613181	1,73968	1,0543247	1,610036	0,8327556	1,628753	1,0571776	4,80E+00	147,1746088	4,8000001	122,00702	4,8	150,71852	4,80E+00	263,487714	2,083333	9,375	2,53E-03	3,125	3,244409	99,99	22,272655	10,220047	0,62283652	4,56E+00	0,178810223	2,50425339	1,39E-01	13,997878
19-04-2019	44925	44785	7,382609	2,112815373	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,418754	3,441517	3,6313516	3,6242357	13,499305	13,500496	12,909905	10,070161	14,319028	6,736528	13,992222	6,799306	14,854722	6,668889	18,96028	7,051389	1,745351	0,8688571	1,736789	0,9817152	1,626908	0,7834545	1,627733	0,9311518	4,80E+00	151,2598879	4,8000001	124,7289	4,8	167,61651	4,80E+00	294,62523	2,084442	9,375	0,00E+00	3,125	3,025987	32,393532	21,861328	7,439433	0,52985704	4,52E+00	0,21241512	0,55552661	1,48E-01	14,215944
20-04-2019	45311	45110	7,377435	2,129330163	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,392464	3,469227	3,6721176	3,6100391	13,501024	13,500354	12,852058	10,37344	14,755417	6,929722	14,389583	6,950556	15,350278	6,8525	19,75792	7,257361	1,724225	0,8432792	1,663245	0,9627981	1,623616	0,8151408	1,618206	0,9626598	4,80E+00	165,2981957	4,8000001	133,6996	4,8	176,10463	4,80E+00	313,683407	2,083333	9,375	0,00E+00	3,125	3,147814	99,99	21,952734	12,113941	0,59937633	4,47E+00	0,254715778	4,25299501	3,89E-01	14,405273
21-04-2019	46725	46624	7,393161	2,09139925	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,344279	3,399706	3,556404	3,5130266	13,502985	13,492048	12,792981	10,426335	14,908611	7	14,581944	7	15,58375	6,9	20,04278	7,28625	1,733333	0,7853026	1,723881	0,8881494	1,584899	0,8396226	1,652645	0,9288462	4,80E+00	172,2824225	4,8000001	140,22911	4,8	240,97888	4,80E+00	353,486329	2,083333	9,375	0,00E+00	3,125	3,422641	99,99	21,66328	11,15827	0,47635699	4,51E+00	0,291188083	4,84017658	7,52E-01	14,580383
22-04-2019	50019	49964	7,441341	2,09776864	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,283947	3,316096	3,5132327	3,4060688	13,498901	13,500011	12,913576	10,85431	14,999306	7,038472	14,656528	7	15,746944	6,932361	20,09625	7,205417	1,786053	0,798153	1,752889	0,8645022	1,654013	0,775	1,651316	0,9907407	4,80E+00	147,8148115	4,8000001	135,74905	4,8	254,93862	4,80E+00	347,316752	2,083333	9,375	0,00E+00	3,125	3,659181	99,99	21,419531	11,715879	0,55568283	4,90E+00	0,351928901	3,77989006	2,09E-01	14,655586
23-04-2019	58020	58063	7,374807	2,050547274	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,04573	3,344674	3,2811079	3,3105811	13,150248	13,181494	12,554941	10,654984	15,000139	7,114306	14,721111	7	15,8525	7	20,11347	7,2	1,781806	0,78318	1,784814	0,8755216	1,58141	0,7787557	1,698472	0,8415054	4,80E+00	205,0920797	4,8000001	155,18446	4,8	207,25562	4,80E+00	446,923478	2,083333	9,375	0,00E+00	3,125	3,613671	99,99	21,495703	12,367847	0,70365617	5,02E+00	0,382924124	3,7065537	3,42E-01	14,729397
24-04-2019	51992	51726	7,433391	1,916487293	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	970	247,1967	230	146,53415	  NA	1,4	  NA	  NA	950	221,34203	220	128,14539	  NA	1,4	    NA	   NA	920	222,2222	210	126,81159	  NA	1,48	  NA	  NA	820	222,10184	150	101,57096	  NA	1,9	3,211049	3,236913	3,5563194	3,3011514	13,519814	13,502597	13,253154	11,753692	15,004306	7,2	14,8	7,085833	15,947778	7,051806	20,07097	7,202361	1,834611	0,9194976	1,750398	0,9335775	1,658886	0,6344428	1,711032	0,9439932	4,80E+00	147,3701467	4,8000001	129,13994	4,8	257,66376	4,80E+00	372,63015	2,083333	9,375	0,00E+00	3,125	3,973802	99,99	31,672264	12,058269	0,81071134	4,18E+00	0,182180738	4,47847223	5,55E-01	14,74448
25-04-2019	51369	51185	7,466908	2,063318288	380	300	740	120	330	67	44,85	8,5	4,3	209	511	161	315	66,4	41,08	9,57	6,24	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,241262	3,279852	3,5037059	3,3347009	13,493752	13,467324	13,008031	11,039267	15,285	7,3425	15,067361	7,215972	16,258194	7,212222	20,38694	7,321389	1,80629	0,8399743	1,800582	0,9040172	1,643375	0,8883333	1,690586	0,9640657	4,80E+00	156,048181	4,8000001	135,65705	4,8	193,04345	4,80E+00	400,465702	2,083333	9,375	0,00E+00	3,125	3,433555	53,266914	31,55039	7,968889	0,90386556	4,30E+00	0,235441704	0,89157987	1,55E-01	15,095394
26-04-2019	51516	51383	7,438695	2,071751925	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	950	236,5538	230	143,17729	  NA	  NA	  NA	  NA	930	224,42085	220	132,72201	  NA	  NA	    NA	   NA	920	223,301	210	127,42718	  NA	  NA	  NA	  NA	650	188,0787	150	108,50694	  NA	  NA	3,224678	3,268427	3,5070512	3,2991006	13,504324	13,501671	13,005563	10,766029	15,446667	7,495833	15,200139	7,3	16,470278	7,3	20,54097	7,364861	1,81606	0,772796	1,769038	0,8488435	1,64386	0,7270016	1,68308	0,8997872	4,80E+00	179,5774955	4,8000001	135,9118	4,8	212,43961	4,80E+00	423,911264	2,083333	9,375	0,00E+00	3,125	3,472295	77,030342	28,869141	7,848229	0,74206568	4,31E+00	0,279535783	1,23680544	3,39E-01	15,559574
27-04-2019	166321	134310	7,307797	1,035599187	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,643196	2,780391	2,5292011	2,4558471	10,183563	11,000309	11,053257	10,281369	15,52	7,545556	15,300972	7,315694	16,579861	7,368889	20,44278	7,3	1,767442	0,752809	1,956051	0,8136499	1,967075	0,8425787	2,01732	0,8670455	3,19E+02	514,402972	367,3954711	382,88234	768,50341	653,58497	8,53E+01	1151,530837	2,083333	9,375	0,00E+00	3,125	20,266915	99,99	29,585155	19,634253	4,40156844	3,26E+00	0,190075163	5	5,73E-01	14,129529
28-04-2019	71855	71621	7,477677	1,622281769	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,736806	2,994255	3,343119	3,2783172	13,224103	13,229317	13,18469	12,366245	15,578611	7,519167	15,386528	7,308056	16,6	7,4	20,28444	7,278194	1,735093	1,0397516	1,73534	1,1437406	1,681552	1,0953865	1,685381	1,0453586	4,80E+00	183,8400659	4,8000001	205,56259	4,8	207,21602	4,80E+00	683,155813	2,083333	9,375	0,00E+00	3,125	3,960931	99,99	21,571875	9,344179	0,77091346	4,34E+00	0,32553682	2,02216435	1,76E-01	13,832241
29-04-2019	51724	51521	7,450577	2,170905806	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,949834	3,172235	3,4260542	3,4173269	13,491076	13,499715	13,27276	11,767064	15,500139	7,5	15,397222	7,373611	16,620278	7,49625	20,15056	7,3	1,733711	0,8997171	1,928054	1,03794	1,600145	0,7853659	1,735884	0,9743333	4,80E+00	160,3433199	4,8000001	134,60917	4,8	186,5411	4,80E+00	511,195481	2,083333	9,375	0,00E+00	3,125	3,344658	99,99	68,46328	10,349039	0,9576511	3,93E+00	0,162332879	3,23548913	1,13E-01	14,534659
30-04-2019	49454	49333	7,446801	2,392659942	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	950	255,9267	220	148,1681	  NA	1,24	  NA	  NA	930	227,94118	210	128,67647	  NA	1,4	    NA	   NA	950	224,6925	220	130,08515	  NA	1,45	  NA	  NA	850	236,63697	160	111,35857	  NA	1,75	3,094955	3,222919	3,4604828	3,3067842	13,500277	13,513971	13,135991	10,840794	15,5	7,5	15,4	7,4	16,698889	7,556389	20,10278	7,3	1,805249	0,8494751	1,74314	0,9088154	1,575196	0,7457187	1,689091	0,97	4,80E+00	148,951531	4,8000001	131,11297	4,8	180,96092	4,76E+01	539,358624	2,083333	9,375	0,00E+00	3,125	3,222452	62,369606	22,790625	8,036684	0,86795478	3,86E+00	0,205997193	1,01847518	1,41E-01	14,97708
01-05-2019	49514	49335	7,484959	2,320772348	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,114213	3,196998	3,4053225	3,2122647	13,4868	13,501765	13,043977	10,665477	15,5	7,530417	15,4	7,4	16,794861	7,6	20,10278	7,287361	1,834062	0,8138065	1,794076	0,8372222	1,663665	0,7145963	1,715842	0,9732039	4,80E+00	143,2938204	4,8000001	134,58967	4,8	200,74749	1,00E+01	512,262772	2,083333	9,375	0,00E+00	3,125	3,474102	38,096298	23,156248	8,562668	1,04276056	4,20E+00	0,279933441	0,74408281	1,70E-01	15,049537
02-05-2019	69387	69056	7,472786	2,270593479	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,215768	3,1982	3,4097059	2,7872117	12,579687	12,26357	12,284389	10,106556	15,497222	7,6	15,459861	7,4	16,838472	7,6	20,06403	7,279167	1,795758	0,8116816	1,840246	0,9103586	1,632707	0,7420814	1,675848	1,0121673	4,80E+00	186,3868327	4,8000001	273,2912	4,8	406,8095	4,80E+00	705,635228	2,083333	9,375	0,00E+00	3,125	3,710444	42,490292	23,460936	10,187321	1,49309422	4,56E+00	0,330474607	0,97491318	2,06E-01	14,748013
03-05-2019	87423	87254	7,472318	1,481146115	300	230	520	78	250	44	26,52	5,5	3,27	191	410	113	225	36	27,3	7,42	4,58	3032	4611	970	232,2797	250	149,66475	  NA	  NA	2976	4608	800	200	220	137,5	  NA	  NA	3708	4133	700	187,7682	190	127,41416	  NA	  NA	2096	3261	250	91,10787	100	91,10787	  NA	  NA	2,709337	2,751995	2,7145346	2,9058942	11,867263	12,09368	11,896542	10,709013	15,5075	7,614722	15,504861	7,494583	16,891528	7,666528	19,91569	7,257222	1,92915	0,8899865	2,105541	0,9909646	1,978464	0,7925457	2,00325	1,055791	8,01E+01	452,9560903	14,4428515	515,58079	94,314179	463,24235	4,80E+00	826,133301	2,083333	9,375	0,00E+00	3,125	4,629766	99,99	80,513672	14,937321	3,36699855	4,61E+00	0,283444499	3,62536168	2,33E-01	14,120439
04-05-2019	88083	84152	7,468056	1,517026848	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,741269	2,859199	2,9213877	3,0100865	11,201123	12,03269	11,884772	10,680725	15,890417	7,802361	15,871667	7,68125	17,231944	7,856667	20,27292	7,461806	1,823432	1,0333874	2,038689	1,1082426	2,059538	1,0616809	1,98708	1,0353765	4,26E+02	170,1671126	864,6834851	488,80996	242,051316	494,19646	4,80E+00	804,09297	2,083333	9,375	0,00E+00	3,125	12,968938	99,99	25,608984	19,512058	4,52618574	4,41E+00	0,249355889	5	4,45E-01	12,748223
05-05-2019	49928	49807	7,459222	2,115189099	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,616884	3,059416	3,373527	3,261725	13,448939	13,48013	12,879974	10,230754	15,972361	7,8	15,940278	7,6475	17,3375	7,902639	20,33722	7,415972	1,788608	1,1353352	1,760363	1,1389956	1,678831	1,221374	1,713478	1,1658898	4,80E+00	128,0364463	4,8000001	143,1941	4,8	252,6923	4,80E+00	544,97979	2,083333	9,375	0,00E+00	3,125	3,737534	30,000942	19,835155	9,578495	0,94946456	4,91E+00	0,316279506	0,68015045	1,57E-01	12,833685
06-05-2019	52152	52028	7,524451	2,150557036	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,814663	3,060482	3,2298991	3,0917287	13,489904	13,398602	13,256181	10,741782	16,180694	7,920417	16,253611	7,792778	17,084583	7,918472	19,88264	7,233333	1,831871	0,932166	1,800277	0,9565629	1,741379	1,1852058	1,720316	1,0876448	4,80E+00	163,9241954	4,8000001	205,65086	4,8	322,75414	5,69E+00	602,404516	2,083333	9,375	0,00E+00	3,125	3,157249	57,721355	47,013283	9,341661	1,35238991	4,84E+00	0,196619358	0,97491318	1,17E-01	13,504331
07-05-2019	49674	49549	7,553548	2,550338481	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	980	270,4194	260	179,35982	  NA	1,26	  NA	  NA	950	231,03113	220	133,75486	  NA	1,26	    NA	   NA	960	235,525	220	134,93621	  NA	1,35	  NA	  NA	900	261,62791	160	116,27907	  NA	1,8	2,928794	2,938795	3,0473811	2,8569945	13,325362	13,437252	13,166328	10,099678	16,17375	7,967083	16,204444	7,8	17,001806	8	19,76667	7,2	1,835576	0,915544	1,74073	0,9420601	1,667123	0,9988253	1,682947	1,15	4,80E+00	151,1562037	4,8000001	174,80594	4,8	216,40601	7,00E+00	601,110059	2,083333	9,375	0,00E+00	3,125	3,118654	62,165016	22,455469	8,693281	1,11913517	4,57E+00	0,238668764	1,7614584	4,05E-01	13,946685
