StartTime	Parameter	Origin	Value
2016-03-21	EM.outlet.NO3.mg.l	Outlet	3.20114785325903
2016-03-22	EM.outlet.NO3.mg.l	Outlet	2.16441179640625
2016-03-23	EM.outlet.NO3.mg.l	Outlet	1.70575170637083
2016-03-24	EM.outlet.NO3.mg.l	Outlet	1.74710131192639
2016-03-25	EM.outlet.NO3.mg.l	Outlet	2.38217308039792
2016-03-26	EM.outlet.NO3.mg.l	Outlet	2.77504251470694
2016-03-27	EM.outlet.NO3.mg.l	Outlet	5.10099717382174
2016-03-28	EM.outlet.NO3.mg.l	Outlet	3.26532898898125
2016-03-29	EM.outlet.NO3.mg.l	Outlet	2.97586936938889
2016-03-30	EM.outlet.NO3.mg.l	Outlet	2.40713069465347
2016-03-31	EM.outlet.NO3.mg.l	Outlet	1.41694231123125
2016-04-01	EM.outlet.NO3.mg.l	Outlet	1.41925967178056
2016-04-02	EM.outlet.NO3.mg.l	Outlet	1.66434799136736
2016-04-03	EM.outlet.NO3.mg.l	Outlet	2.07502790624306
2016-04-04	EM.outlet.NO3.mg.l	Outlet	2.44794135470972
2016-04-05	EM.outlet.NO3.mg.l	Outlet	3.65604675697569
2016-04-06	EM.outlet.NO3.mg.l	Outlet	3.48126366843681
2016-04-07	EM.outlet.NO3.mg.l	Outlet	3.74112426850556
2016-04-08	EM.outlet.NO3.mg.l	Outlet	2.73069469706181
2016-04-09	EM.outlet.NO3.mg.l	Outlet	1.27900756705903
2016-04-10	EM.outlet.NO3.mg.l	Outlet	1.67220316079236
2016-04-11	EM.outlet.NO3.mg.l	Outlet	1.99870861245069
2016-04-12	EM.outlet.NO3.mg.l	Outlet	3.11327632587847
2016-04-13	EM.outlet.NO3.mg.l	Outlet	1.24131118285278
2016-04-14	EM.outlet.NO3.mg.l	Outlet	1.30362495677569
2016-04-15	EM.outlet.NO3.mg.l	Outlet	2.90544850495694
2016-04-16	EM.outlet.NO3.mg.l	Outlet	2.24153100844097
2016-04-17	EM.outlet.NO3.mg.l	Outlet	1.59866362922222
2016-04-18	EM.outlet.NO3.mg.l	Outlet	1.9143622787
2016-04-19	EM.outlet.NO3.mg.l	Outlet	1.57355746346806
2016-04-20	EM.outlet.NO3.mg.l	Outlet	1.2883075361
2016-04-21	EM.outlet.NO3.mg.l	Outlet	1.30654147012708
2016-04-22	EM.outlet.NO3.mg.l	Outlet	1.38239260161597
2016-04-23	EM.outlet.NO3.mg.l	Outlet	1.69159740416458
2016-04-24	EM.outlet.NO3.mg.l	Outlet	2.69142105548611
2016-04-25	EM.outlet.NO3.mg.l	Outlet	3.20490398000903
2016-04-26	EM.outlet.NO3.mg.l	Outlet	3.70179903149028
2016-04-27	EM.outlet.NO3.mg.l	Outlet	3.56504620840903
2016-04-28	EM.outlet.NO3.mg.l	Outlet	1.46993318084028
2016-04-29	EM.outlet.NO3.mg.l	Outlet	2.28502941870347
2016-04-30	EM.outlet.NO3.mg.l	Outlet	3.88035300203958
2016-05-01	EM.outlet.NO3.mg.l	Outlet	2.24348427160625
2016-05-02	EM.outlet.NO3.mg.l	Outlet	1.76264634447778
2016-05-03	EM.outlet.NO3.mg.l	Outlet	1.58689998074722
2016-05-04	EM.outlet.NO3.mg.l	Outlet	1.08882955001458
2016-05-05	EM.outlet.NO3.mg.l	Outlet	1.07691170299375
2016-05-06	EM.outlet.NO3.mg.l	Outlet	1.49659274274722
2016-05-07	EM.outlet.NO3.mg.l	Outlet	1.4898183438875
2016-05-08	EM.outlet.NO3.mg.l	Outlet	2.35894264968889
2016-05-09	EM.outlet.NO3.mg.l	Outlet	4.31684379465278
2016-05-10	EM.outlet.NO3.mg.l	Outlet	2.03103033617361
2016-05-11	EM.outlet.NO3.mg.l	Outlet	1.39082338840625
2016-05-12	EM.outlet.NO3.mg.l	Outlet	1.10583251311111
2016-05-13	EM.outlet.NO3.mg.l	Outlet	1.47021571142153
2016-05-14	EM.outlet.NO3.mg.l	Outlet	1.51890931810486
2016-05-15	EM.outlet.NO3.mg.l	Outlet	3.09026545333333
2016-05-16	EM.outlet.NO3.mg.l	Outlet	6.41130124046458
2016-05-17	EM.outlet.NO3.mg.l	Outlet	6.46072541635903
2016-05-18	EM.outlet.NO3.mg.l	Outlet	2.21043644968819
2016-05-19	EM.outlet.NO3.mg.l	Outlet	0.89072044220625
2016-05-20	EM.outlet.NO3.mg.l	Outlet	1.20212318147986
2016-05-21	EM.outlet.NO3.mg.l	Outlet	2.01805645245486
2016-05-22	EM.outlet.NO3.mg.l	Outlet	5.31537758503611
2016-05-23	EM.outlet.NO3.mg.l	Outlet	4.62627528396528
2016-05-24	EM.outlet.NO3.mg.l	Outlet	0.764235947950694
2016-05-25	EM.outlet.NO3.mg.l	Outlet	0.607718928579861
2016-05-26	EM.outlet.NO3.mg.l	Outlet	0.891857129214583
2016-05-27	EM.outlet.NO3.mg.l	Outlet	0.959993485485417
2016-05-28	EM.outlet.NO3.mg.l	Outlet	0.839631356752778
2016-05-29	EM.outlet.NO3.mg.l	Outlet	1.50590032955278
2016-05-30	EM.outlet.NO3.mg.l	Outlet	4.91820497969236
2016-05-31	EM.outlet.NO3.mg.l	Outlet	0.854605521025694
2016-06-01	EM.outlet.NO3.mg.l	Outlet	0.713017347490972
2016-06-02	EM.outlet.NO3.mg.l	Outlet	0.822402482634722
2016-06-03	EM.outlet.NO3.mg.l	Outlet	0.914239257313194
2016-06-04	EM.outlet.NO3.mg.l	Outlet	1.04629982093333
2016-06-05	EM.outlet.NO3.mg.l	Outlet	1.29943247023958
2016-06-06	EM.outlet.NO3.mg.l	Outlet	1.70374276980972
2016-06-07	EM.outlet.NO3.mg.l	Outlet	0.962685794975
2016-06-08	EM.outlet.NO3.mg.l	Outlet	0.883389852984028
2016-06-09	EM.outlet.NO3.mg.l	Outlet	0.7761258523125
2016-06-10	EM.outlet.NO3.mg.l	Outlet	0.737686461591667
2016-06-11	EM.outlet.NO3.mg.l	Outlet	0.872609278008333
2016-06-12	EM.outlet.NO3.mg.l	Outlet	0.89259184298125
2016-06-13	EM.outlet.NO3.mg.l	Outlet	1.22718405905972
2016-06-14	EM.outlet.NO3.mg.l	Outlet	1.05751382649861
2016-06-15	EM.outlet.NO3.mg.l	Outlet	1.10609942598611
2016-06-16	EM.outlet.NO3.mg.l	Outlet	2.63700251913403
2016-06-17	EM.outlet.NO3.mg.l	Outlet	0.805284745274306
2016-06-18	EM.outlet.NO3.mg.l	Outlet	1.36432731728958
2016-06-19	EM.outlet.NO3.mg.l	Outlet	0.679407351177083
2016-06-20	EM.outlet.NO3.mg.l	Outlet	1.61767006434653
2016-06-21	EM.outlet.NO3.mg.l	Outlet	2.27043313059653
2016-06-22	EM.outlet.NO3.mg.l	Outlet	0.80893530251875
2016-06-23	EM.outlet.NO3.mg.l	Outlet	0.603806662149306
2016-06-24	EM.outlet.NO3.mg.l	Outlet	0.7894373299
2016-06-25	EM.outlet.NO3.mg.l	Outlet	1.92177102449097
2016-06-26	EM.outlet.NO3.mg.l	Outlet	2.26796722238889
2016-06-27	EM.outlet.NO3.mg.l	Outlet	0.987668024451568
2016-06-28	EM.outlet.NO3.mg.l	Outlet	0.649768166623611
2016-06-29	EM.outlet.NO3.mg.l	Outlet	1.0584795754625
2016-06-30	EM.outlet.NO3.mg.l	Outlet	0.66085261617119
2016-07-01	EM.outlet.NO3.mg.l	Outlet	1.66388320465069
2016-07-02	EM.outlet.NO3.mg.l	Outlet	1.64701352900556
2016-07-03	EM.outlet.NO3.mg.l	Outlet	0.632496716542361
2016-07-04	EM.outlet.NO3.mg.l	Outlet	0.543347494368056
2016-07-05	EM.outlet.NO3.mg.l	Outlet	1.51473125757153
2016-07-06	EM.outlet.NO3.mg.l	Outlet	1.20155067985278
2016-07-07	EM.outlet.NO3.mg.l	Outlet	0.558985507480556
2016-07-08	EM.outlet.NO3.mg.l	Outlet	0.9142697855
2016-07-09	EM.outlet.NO3.mg.l	Outlet	0.97449538710625
2016-07-10	EM.outlet.NO3.mg.l	Outlet	1.6776318753625
2016-07-11	EM.outlet.NO3.mg.l	Outlet	1.18785664820417
2016-07-12	EM.outlet.NO3.mg.l	Outlet	1.20166051925972
2016-07-13	EM.outlet.NO3.mg.l	Outlet	0.521472495728472
2016-07-14	EM.outlet.NO3.mg.l	Outlet	1.14157172697361
2016-07-15	EM.outlet.NO3.mg.l	Outlet	0.560444896363889
2016-07-16	EM.outlet.NO3.mg.l	Outlet	0.634754998432846
2016-07-17	EM.outlet.NO3.mg.l	Outlet	0.980561958900694
2016-07-18	EM.outlet.NO3.mg.l	Outlet	1.41052545580208
2016-07-19	EM.outlet.NO3.mg.l	Outlet	0.825067697907639
2016-07-20	EM.outlet.NO3.mg.l	Outlet	0.6126640667625
2016-07-21	EM.outlet.NO3.mg.l	Outlet	0.615964761167361
2016-07-22	EM.outlet.NO3.mg.l	Outlet	0.65929909684375
2016-07-23	EM.outlet.NO3.mg.l	Outlet	0.658713948788194
2016-07-24	EM.outlet.NO3.mg.l	Outlet	0.792018419154167
2016-07-25	EM.outlet.NO3.mg.l	Outlet	1.85627998841667
2016-07-26	EM.outlet.NO3.mg.l	Outlet	2.23807276244653
2016-07-27	EM.outlet.NO3.mg.l	Outlet	0.728691572544444
2016-07-28	EM.outlet.NO3.mg.l	Outlet	0.61680344656875
2016-07-29	EM.outlet.NO3.mg.l	Outlet	2.02440156158542
2016-07-30	EM.outlet.NO3.mg.l	Outlet	2.93013507340556
2016-07-31	EM.outlet.NO3.mg.l	Outlet	1.06830268863819
2016-08-01	EM.outlet.NO3.mg.l	Outlet	2.86505104902153
2016-08-02	EM.outlet.NO3.mg.l	Outlet	7.18218093826042
2016-08-03	EM.outlet.NO3.mg.l	Outlet	2.69043014683125
2016-08-04	EM.outlet.NO3.mg.l	Outlet	1.11565414896875
2016-08-05	EM.outlet.NO3.mg.l	Outlet	1.29243810260347
2016-08-06	EM.outlet.NO3.mg.l	Outlet	1.76440209537153
2016-08-07	EM.outlet.NO3.mg.l	Outlet	2.11983907712014
2016-08-08	EM.outlet.NO3.mg.l	Outlet	2.50532140267292
2016-08-09	EM.outlet.NO3.mg.l	Outlet	2.9796703978125
2016-08-10	EM.outlet.NO3.mg.l	Outlet	1.70054795350208
2016-08-11	EM.outlet.NO3.mg.l	Outlet	2.13124707979583
2016-08-12	EM.outlet.NO3.mg.l	Outlet	2.86555195327917
2016-08-13	EM.outlet.NO3.mg.l	Outlet	1.97905926637431
2016-08-14	EM.outlet.NO3.mg.l	Outlet	3.63753815439722
2016-08-15	EM.outlet.NO3.mg.l	Outlet	4.54213506132014
2016-08-16	EM.outlet.NO3.mg.l	Outlet	2.01978603567292
2016-08-17	EM.outlet.NO3.mg.l	Outlet	0.804329599759028
2016-08-18	EM.outlet.NO3.mg.l	Outlet	0.679531653620139
2016-08-19	EM.outlet.NO3.mg.l	Outlet	0.741580248870833
2016-08-20	EM.outlet.NO3.mg.l	Outlet	0.977838657538889
2016-08-21	EM.outlet.NO3.mg.l	Outlet	1.80885205429028
2016-08-22	EM.outlet.NO3.mg.l	Outlet	4.36568101574236
2016-08-23	EM.outlet.NO3.mg.l	Outlet	2.02394454134236
2016-08-24	EM.outlet.NO3.mg.l	Outlet	0.162115693784028
2016-08-25	EM.outlet.NO3.mg.l	Outlet	0.133852055520833
2016-08-26	EM.outlet.NO3.mg.l	Outlet	0.912696204983333
2016-08-27	EM.outlet.NO3.mg.l	Outlet	0.998446493442361
2016-08-28	EM.outlet.NO3.mg.l	Outlet	6.01749012837639
2016-08-29	EM.outlet.NO3.mg.l	Outlet	3.5589168958652
2016-08-30	EM.outlet.NO3.mg.l	Outlet	2.00366430556875
2016-08-31	EM.outlet.NO3.mg.l	Outlet	1.06929588831181
2016-09-01	EM.outlet.NO3.mg.l	Outlet	0.909100797555556
2016-09-02	EM.outlet.NO3.mg.l	Outlet	1.40380730384931
2016-09-03	EM.outlet.NO3.mg.l	Outlet	1.48315809048542
2016-09-04	EM.outlet.NO3.mg.l	Outlet	4.40370405578889
2016-09-05	EM.outlet.NO3.mg.l	Outlet	2.8481774364125
2016-09-06	EM.outlet.NO3.mg.l	Outlet	1.99002696360833
2016-09-07	EM.outlet.NO3.mg.l	Outlet	1.28424730373403
2016-09-08	EM.outlet.NO3.mg.l	Outlet	1.20612931124792
2016-09-09	EM.outlet.NO3.mg.l	Outlet	0.884760890020139
2016-09-10	EM.outlet.NO3.mg.l	Outlet	0.688211523539583
2016-09-11	EM.outlet.NO3.mg.l	Outlet	1.23709673398125
2016-09-12	EM.outlet.NO3.mg.l	Outlet	2.89758871385972
2016-09-13	EM.outlet.NO3.mg.l	Outlet	2.89276271577083
2016-09-14	EM.outlet.NO3.mg.l	Outlet	0.854333936422222
2016-09-15	EM.outlet.NO3.mg.l	Outlet	0.653460769661806
2016-09-16	EM.outlet.NO3.mg.l	Outlet	0.908651608126389
2016-09-17	EM.outlet.NO3.mg.l	Outlet	1.09660284278542
2016-09-18	EM.outlet.NO3.mg.l	Outlet	1.52883291000417
2016-09-19	EM.outlet.NO3.mg.l	Outlet	4.91907949048056
2016-09-20	EM.outlet.NO3.mg.l	Outlet	8.88730650329416
2016-09-21	EM.outlet.NO3.mg.l	Outlet	8.15574486381806
2016-09-22	EM.outlet.NO3.mg.l	Outlet	5.95095280623611
2016-09-23	EM.outlet.NO3.mg.l	Outlet	3.08688840927569
2016-09-24	EM.outlet.NO3.mg.l	Outlet	1.69477813512708
2016-09-25	EM.outlet.NO3.mg.l	Outlet	1.93296255766875
2016-09-26	EM.outlet.NO3.mg.l	Outlet	6.06316901170556
2016-09-27	EM.outlet.NO3.mg.l	Outlet	4.02641663008403
2016-09-28	EM.outlet.NO3.mg.l	Outlet	0.919066894667361
2016-09-29	EM.outlet.NO3.mg.l	Outlet	2.27907064773125
2016-09-30	EM.outlet.NO3.mg.l	Outlet	2.40627316513611
2016-10-01	EM.outlet.NO3.mg.l	Outlet	1.81063095643542
2016-10-02	EM.outlet.NO3.mg.l	Outlet	5.09677404774861
2016-10-03	EM.outlet.NO3.mg.l	Outlet	4.07332510853194
2016-10-04	EM.outlet.NO3.mg.l	Outlet	1.09452876747431
2016-10-05	EM.outlet.NO3.mg.l	Outlet	0.803341779393056
2016-10-06	EM.outlet.NO3.mg.l	Outlet	0.771187531721528
2016-10-07	EM.outlet.NO3.mg.l	Outlet	0.77229658471875
2016-10-08	EM.outlet.NO3.mg.l	Outlet	1.00197965318542
2016-10-09	EM.outlet.NO3.mg.l	Outlet	4.45699947024514
2016-10-10	EM.outlet.NO3.mg.l	Outlet	4.76528316857361
2016-10-11	EM.outlet.NO3.mg.l	Outlet	2.17606340057083
2016-10-12	EM.outlet.NO3.mg.l	Outlet	1.07902993092431
2016-10-13	EM.outlet.NO3.mg.l	Outlet	1.25148912602571
2016-10-14	EM.outlet.NO3.mg.l	Outlet	1.14279705102986
2016-10-15	EM.outlet.NO3.mg.l	Outlet	1.46011222210903
2016-10-16	EM.outlet.NO3.mg.l	Outlet	5.11949520932778
2016-10-17	EM.outlet.NO3.mg.l	Outlet	2.6547910336625
2016-10-18	EM.outlet.NO3.mg.l	Outlet	1.9482830223
2016-10-19	EM.outlet.NO3.mg.l	Outlet	2.52772941045833
2016-10-20	EM.outlet.NO3.mg.l	Outlet	1.63411088011181
2016-10-21	EM.outlet.NO3.mg.l	Outlet	1.70278072960139
2016-10-22	EM.outlet.NO3.mg.l	Outlet	1.61108124303125
2016-10-23	EM.outlet.NO3.mg.l	Outlet	2.34606709604306
2016-10-24	EM.outlet.NO3.mg.l	Outlet	2.40280487233889
2016-10-25	EM.outlet.NO3.mg.l	Outlet	1.01377598154861
2016-10-26	EM.outlet.NO3.mg.l	Outlet	1.17911108480139
2016-10-27	EM.outlet.NO3.mg.l	Outlet	2.98348884244097
2016-10-28	EM.outlet.NO3.mg.l	Outlet	1.83383917422222
2016-10-29	EM.outlet.NO3.mg.l	Outlet	2.68068012815972
2016-10-30	EM.outlet.NO3.mg.l	Outlet	4.01247889085467
2016-10-31	EM.outlet.NO3.mg.l	Outlet	5.12917887568958
2016-11-01	EM.outlet.NO3.mg.l	Outlet	4.47043403826736
2016-11-02	EM.outlet.NO3.mg.l	Outlet	1.79735545831042
2016-11-03	EM.outlet.NO3.mg.l	Outlet	1.12008964625972
2016-11-04	EM.outlet.NO3.mg.l	Outlet	3.33467589444375
2016-11-05	EM.outlet.NO3.mg.l	Outlet	3.22175009090069
2016-11-06	EM.outlet.NO3.mg.l	Outlet	2.21976409785694
2016-11-07	EM.outlet.NO3.mg.l	Outlet	3.16276694628681
2016-11-08	EM.outlet.NO3.mg.l	Outlet	4.97834864497639
2016-11-09	EM.outlet.NO3.mg.l	Outlet	7.01858945237264
2016-11-10	EM.outlet.NO3.mg.l	Outlet	5.60834668094167
2016-11-11	EM.outlet.NO3.mg.l	Outlet	6.47172665265694
2016-11-12	EM.outlet.NO3.mg.l	Outlet	4.53885756983125
2016-11-13	EM.outlet.NO3.mg.l	Outlet	4.4838610047375
2016-11-14	EM.outlet.NO3.mg.l	Outlet	6.93067551525347
2016-11-15	EM.outlet.NO3.mg.l	Outlet	5.15271179402222
2016-11-16	EM.outlet.NO3.mg.l	Outlet	2.42061236320972
2016-11-17	EM.outlet.NO3.mg.l	Outlet	3.34841085589792
2016-11-18	EM.outlet.NO3.mg.l	Outlet	2.74692490543958
2016-11-19	EM.outlet.NO3.mg.l	Outlet	2.44346702104236
2016-11-20	EM.outlet.NO3.mg.l	Outlet	2.44429710426597
2016-11-21	EM.outlet.NO3.mg.l	Outlet	1.80286804044097
2016-11-22	EM.outlet.NO3.mg.l	Outlet	0.828918322808333
2016-11-23	EM.outlet.NO3.mg.l	Outlet	0.926104344042361
2016-11-24	EM.outlet.NO3.mg.l	Outlet	1.01656534398958
2016-11-25	EM.outlet.NO3.mg.l	Outlet	1.12781153803472
2016-11-26	EM.outlet.NO3.mg.l	Outlet	2.20468405952222
2016-11-27	EM.outlet.NO3.mg.l	Outlet	4.31004264062014
2016-11-28	EM.outlet.NO3.mg.l	Outlet	6.77376309736736
2016-11-29	EM.outlet.NO3.mg.l	Outlet	7.31563298360625
2016-11-30	EM.outlet.NO3.mg.l	Outlet	3.79033212783611
2016-12-01	EM.outlet.NO3.mg.l	Outlet	3.59381490241875
2016-12-02	EM.outlet.NO3.mg.l	Outlet	1.81068702599167
2016-12-03	EM.outlet.NO3.mg.l	Outlet	2.83881165523125
2016-12-04	EM.outlet.NO3.mg.l	Outlet	4.81498349507708
2016-12-05	EM.outlet.NO3.mg.l	Outlet	6.20000965695208
2016-12-06	EM.outlet.NO3.mg.l	Outlet	5.79169148784792
2016-12-07	EM.outlet.NO3.mg.l	Outlet	5.71300313516875
2016-12-08	EM.outlet.NO3.mg.l	Outlet	2.79808012336458
2016-12-09	EM.outlet.NO3.mg.l	Outlet	2.48015122212014
2016-12-10	EM.outlet.NO3.mg.l	Outlet	4.26351855102708
2016-12-11	EM.outlet.NO3.mg.l	Outlet	4.55762126715486
2016-12-12	EM.outlet.NO3.mg.l	Outlet	3.90247355055694
2016-12-13	EM.outlet.NO3.mg.l	Outlet	2.81024785214444
2016-12-14	EM.outlet.NO3.mg.l	Outlet	3.38831878543611
2016-12-15	EM.outlet.NO3.mg.l	Outlet	3.01441312101597
2016-12-16	EM.outlet.NO3.mg.l	Outlet	3.42923428047963
2016-12-17	EM.outlet.NO3.mg.l	Outlet	4.00247647056806
2016-12-18	EM.outlet.NO3.mg.l	Outlet	6.13700770612292
2016-12-19	EM.outlet.NO3.mg.l	Outlet	5.17550622150903
2016-12-20	EM.outlet.NO3.mg.l	Outlet	4.49164499032847
2016-12-21	EM.outlet.NO3.mg.l	Outlet	3.70873529620347
2016-12-22	EM.outlet.NO3.mg.l	Outlet	4.16103645993056
2016-12-23	EM.outlet.NO3.mg.l	Outlet	4.32856491409306
2016-12-24	EM.outlet.NO3.mg.l	Outlet	2.97189077665556
2016-12-25	EM.outlet.NO3.mg.l	Outlet	3.38531736996458
2016-12-26	EM.outlet.NO3.mg.l	Outlet	2.85551600752292
2016-12-27	EM.outlet.NO3.mg.l	Outlet	2.53554229260903
2016-12-28	EM.outlet.NO3.mg.l	Outlet	3.01855255530208
2016-12-29	EM.outlet.NO3.mg.l	Outlet	3.14814032389167
2016-12-30	EM.outlet.NO3.mg.l	Outlet	3.55141465534444
2016-12-31	EM.outlet.NO3.mg.l	Outlet	4.72364625967569
2017-01-01	EM.outlet.NO3.mg.l	Outlet	7.16708468065278
2017-01-02	EM.outlet.NO3.mg.l	Outlet	2.09439174213542
2017-01-03	EM.outlet.NO3.mg.l	Outlet	4.38258842227708
2017-01-04	EM.outlet.NO3.mg.l	Outlet	2.16185585034861
2017-01-05	EM.outlet.NO3.mg.l	Outlet	3.04540710266597
2017-01-06	EM.outlet.NO3.mg.l	Outlet	6.16730086451181
2017-01-07	EM.outlet.NO3.mg.l	Outlet	6.16387344313403
2017-01-08	EM.outlet.NO3.mg.l	Outlet	5.69270070733125
2017-01-09	EM.outlet.NO3.mg.l	Outlet	6.64866273377986
2017-01-10	EM.outlet.NO3.mg.l	Outlet	7.53047840080139
2017-01-11	EM.outlet.NO3.mg.l	Outlet	3.587721219925
2017-01-12	EM.outlet.NO3.mg.l	Outlet	2.41915642732708
2017-01-13	EM.outlet.NO3.mg.l	Outlet	2.06828621560833
2017-01-14	EM.outlet.NO3.mg.l	Outlet	2.39790650917083
2017-01-15	EM.outlet.NO3.mg.l	Outlet	3.364690832225
2017-01-16	EM.outlet.NO3.mg.l	Outlet	4.05887107738264
2017-01-17	EM.outlet.NO3.mg.l	Outlet	4.69996966366944
2017-01-18	EM.outlet.NO3.mg.l	Outlet	4.45142136206389
2017-01-19	EM.outlet.NO3.mg.l	Outlet	3.33331613528333
2017-01-20	EM.outlet.NO3.mg.l	Outlet	2.5817744826
2017-01-21	EM.outlet.NO3.mg.l	Outlet	2.59911966471736
2017-01-22	EM.outlet.NO3.mg.l	Outlet	3.80041360982569
2017-01-23	EM.outlet.NO3.mg.l	Outlet	5.47236724600069
2017-01-24	EM.outlet.NO3.mg.l	Outlet	5.87569932419097
2017-01-25	EM.outlet.NO3.mg.l	Outlet	2.18666250513056
2017-01-26	EM.outlet.NO3.mg.l	Outlet	1.76460873632153
2017-01-27	EM.outlet.NO3.mg.l	Outlet	3.41103427902569
2017-01-28	EM.outlet.NO3.mg.l	Outlet	7.90236277987569
2017-01-29	EM.outlet.NO3.mg.l	Outlet	7.71491591210069
2017-01-30	EM.outlet.NO3.mg.l	Outlet	8.88770289140694
2017-01-31	EM.outlet.NO3.mg.l	Outlet	4.73954462067083
2017-02-01	EM.outlet.NO3.mg.l	Outlet	4.42791646199583
2017-02-02	EM.outlet.NO3.mg.l	Outlet	5.9989283846
2017-02-03	EM.outlet.NO3.mg.l	Outlet	4.34289772711597
2017-02-04	EM.outlet.NO3.mg.l	Outlet	4.03445745674792
2017-02-05	EM.outlet.NO3.mg.l	Outlet	3.28023460795417
2017-02-06	EM.outlet.NO3.mg.l	Outlet	7.12530712479097
2017-02-07	EM.outlet.NO3.mg.l	Outlet	2.99350753082917
2017-02-08	EM.outlet.NO3.mg.l	Outlet	3.34908347552778
2017-02-09	EM.outlet.NO3.mg.l	Outlet	4.80888291839375
2017-02-10	EM.outlet.NO3.mg.l	Outlet	5.07382276861944
2017-02-11	EM.outlet.NO3.mg.l	Outlet	4.67792554146389
2017-02-12	EM.outlet.NO3.mg.l	Outlet	4.66895440106528
2017-02-13	EM.outlet.NO3.mg.l	Outlet	4.91251636067014
2017-02-14	EM.outlet.NO3.mg.l	Outlet	4.26607716330278
2017-02-15	EM.outlet.NO3.mg.l	Outlet	4.39256685348056
2017-02-16	EM.outlet.NO3.mg.l	Outlet	3.37107396659722
2017-02-17	EM.outlet.NO3.mg.l	Outlet	2.243573504975
2017-02-18	EM.outlet.NO3.mg.l	Outlet	2.497413568225
2017-02-19	EM.outlet.NO3.mg.l	Outlet	3.91261842424375
2017-02-20	EM.outlet.NO3.mg.l	Outlet	2.9750106914
2017-02-21	EM.outlet.NO3.mg.l	Outlet	2.43893126588611
2017-02-22	EM.outlet.NO3.mg.l	Outlet	2.97075285163611
2017-02-23	EM.outlet.NO3.mg.l	Outlet	2.10576693941111
2017-02-24	EM.outlet.NO3.mg.l	Outlet	2.77367956437292
2017-02-25	EM.outlet.NO3.mg.l	Outlet	2.81861748277361
2017-02-26	EM.outlet.NO3.mg.l	Outlet	2.28802492682014
2017-02-27	EM.outlet.NO3.mg.l	Outlet	2.77219992279514
2017-02-28	EM.outlet.NO3.mg.l	Outlet	2.25268321936944
2017-03-01	EM.outlet.NO3.mg.l	Outlet	1.65317320226806
2017-03-02	EM.outlet.NO3.mg.l	Outlet	1.38568427239861
2017-03-03	EM.outlet.NO3.mg.l	Outlet	1.09308372722014
2017-03-04	EM.outlet.NO3.mg.l	Outlet	1.36870003453056
2017-03-05	EM.outlet.NO3.mg.l	Outlet	2.86888081560903
2017-03-06	EM.outlet.NO3.mg.l	Outlet	1.33652830609583
2017-03-07	EM.outlet.NO3.mg.l	Outlet	1.54776417354097
2017-03-08	EM.outlet.NO3.mg.l	Outlet	1.81240627618611
2017-03-09	EM.outlet.NO3.mg.l	Outlet	1.30482814236458
2017-03-10	EM.outlet.NO3.mg.l	Outlet	1.1156138080875
2017-03-11	EM.outlet.NO3.mg.l	Outlet	1.26767830971806
2017-03-12	EM.outlet.NO3.mg.l	Outlet	1.74013254720903
2017-03-13	EM.outlet.NO3.mg.l	Outlet	1.7780348713625
2017-03-14	EM.outlet.NO3.mg.l	Outlet	1.18882035168194
2017-03-15	EM.outlet.NO3.mg.l	Outlet	1.04916011318681
2017-03-16	EM.outlet.NO3.mg.l	Outlet	1.23166125719583
2017-03-17	EM.outlet.NO3.mg.l	Outlet	2.23584104512431
2017-03-18	EM.outlet.NO3.mg.l	Outlet	3.95636477573501
2017-03-19	EM.outlet.NO3.mg.l	Outlet	3.12950059683819
2017-03-20	EM.outlet.NO3.mg.l	Outlet	3.45024976942292
2017-03-21	EM.outlet.NO3.mg.l	Outlet	3.2084991062625
2017-03-22	EM.outlet.NO3.mg.l	Outlet	3.09974515001319
2017-03-23	EM.outlet.NO3.mg.l	Outlet	2.58162892948611
2017-03-24	EM.outlet.NO3.mg.l	Outlet	2.09869352284653
2017-03-25	EM.outlet.NO3.mg.l	Outlet	1.49077157405972
2017-03-26	EM.outlet.NO3.mg.l	Outlet	1.67615448724493
2017-03-27	EM.outlet.NO3.mg.l	Outlet	1.76515518004236
2017-03-28	EM.outlet.NO3.mg.l	Outlet	1.93357549683125
2017-03-29	EM.outlet.NO3.mg.l	Outlet	1.6184696660625
2017-03-30	EM.outlet.NO3.mg.l	Outlet	2.55818777634653
2017-03-31	EM.outlet.NO3.mg.l	Outlet	0.882392841252778
2017-04-01	EM.outlet.NO3.mg.l	Outlet	0.779341258020833
2017-04-02	EM.outlet.NO3.mg.l	Outlet	0.899474294572917
2017-04-03	EM.outlet.NO3.mg.l	Outlet	0.980195615788194
2017-04-04	EM.outlet.NO3.mg.l	Outlet	0.945569281122222
2017-04-05	EM.outlet.NO3.mg.l	Outlet	1.4597311030875
2017-04-06	EM.outlet.NO3.mg.l	Outlet	2.68066291873505
2017-04-07	EM.outlet.NO3.mg.l	Outlet	1.63748656999931
2017-04-08	EM.outlet.NO3.mg.l	Outlet	1.15174905097778
2017-04-09	EM.outlet.NO3.mg.l	Outlet	1.32983684397847
2017-04-10	EM.outlet.NO3.mg.l	Outlet	1.68937534948264
2017-04-11	EM.outlet.NO3.mg.l	Outlet	2.13415596133819
2017-04-12	EM.outlet.NO3.mg.l	Outlet	4.22933185338264
