Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
07-10-2017	432862,03	533734,8	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,030293	0,3963891	1,978019	0,5140228	2,007915	3,52382	3,646387	3,41E+00	2,030293	0,3963891	1,978019	0,5140228	2,007915	0,4986861	1,20E+03	0,00E+00	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-10-2017	235285,81	432160,1	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,931171	0,5474799	1,890413	0,6742857	1,871167	3,887192	4,073975	3,76E+00	1,931171	0,5474799	1,890413	0,6742857	1,871167	0,6459654	5,89E+02	3,66E-03	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-10-2017	190396,52	332894,1	      NA	       NA	       NA	265	225	642	197,5	366,5	51,4	27,56	6,845	3,475	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,896888	0,5609559	1,881901	0,7405352	1,853846	3,984552	4,136661	3,81E+00	1,896888	0,5609559	1,881901	0,7405352	1,853846	0,5918782	7,71E+01	1,29E-03	0,00E+00	1,21E-04	    NA	8,1	29,85	24,75	3,2	4,64	0,8925	2,05	0,275	0,05
10-10-2017	178326,66	308865,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,911449	0,5174532	1,936767	0,8337756	1,858047	4,045403	4,172167	3,86E+00	1,911449	0,5174532	1,936767	0,8337756	1,858047	0,5799414	4,42E-02	2,41E-04	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-10-2017	213702,54	344507,6	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,068798	0,5535928	2,103176	0,8156146	2,061646	3,899301	4,069751	3,78E+00	2,068798	0,5535928	2,103176	0,8156146	2,061646	0,6062687	6,71E-01	0,00E+00	4,02E-05	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-10-2017	203594,79	346709,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,953631	0,4849295	1,953699	0,878066	1,894772	4,546819	4,131519	4,08E+00	1,953631	0,4849295	1,953699	0,878066	1,894772	0,6273669	3,18E-01	9,24E-04	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-10-2017	160310,6	268264,4	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,908482	0,5113905	1,947928	0,8568354	1,866817	4,703146	4,180352	4,13E+00	1,908482	0,5113905	1,947928	0,8568354	1,866817	0,5722509	3,61E-01	4,02E-05	8,04E-05	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-10-2017	154654,83	254659,1	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,92942	0,5226515	1,958917	0,8199267	1,885112	4,628326	4,096873	4,06E+00	1,92942	0,5226515	1,958917	0,8199267	1,885112	0,5748691	4,52E-01	2,81E-04	0,00E+00	8,04E-05	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-10-2017	146915,68	245391,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,848534	0,4705531	1,87257	0,794314	1,804512	4,541177	4,020647	4,00E+00	1,848534	0,4705531	1,87257	0,794314	1,804512	0,5512992	5,40E-01	1,61E-04	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-10-2017	148935,05	246673,8	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,853188	0,4807663	1,998806	0,8662546	1,838137	4,55764	4,055608	3,97E+00	1,853188	0,4807663	1,998806	0,8662546	1,838137	0,554437	1,93E-01	4,02E-05	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-10-2017	150784,15	250250,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,965295	0,4962879	2,104927	0,9020126	1,939912	4,518165	4,034303	3,94E+00	1,965295	0,4962879	2,104927	0,9020126	1,939912	0,5466267	2,08E-01	8,04E-05	0,00E+00	0,00E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-10-2017	215865,16	324930,7	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,970529	0,4748489	2,098138	0,8707407	1,955492	4,365579	3,921773	3,85E+00	1,970529	0,4748489	2,098138	0,8707407	1,955492	0,5431124	2,07E-01	1,10E+04	7,39E+03	0,00E+00	215865	8	40	31	4,2	6,7	3,3	3	0,31	0,17
19-10-2017	152754,76	259268,2	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,045405	0,5672476	2,071371	1,0059756	2,045078	4,54099	4,091528	3,97E+00	2,045405	0,5672476	2,071371	1,0059756	2,045078	0,628125	1,86E-01	1,20E+04	1,19E+04	1,12E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-10-2017	296569,1	392667,4	      NA	       NA	       NA	161	130	378	140	208	32,6	20,54	4,66	2,88	3036	4807	940	240,0409	230	146,8335	  NA	1,97589	0,4569845	2,048624	0,803866	1,904	4,157008	3,744629	3,70E+00	1,97589	0,4569845	2,048624	0,803866	1,904	0,5146755	4,22E-03	1,20E+04	9,92E+03	1,20E+04	    NA	44,5	85,5	35,7	39,6	9,21	5,66	1,59	1,18	0,6
21-10-2017	319512,47	487510,2	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,052493	0,5525856	2,010271	0,9095294	2,023529	4,168726	3,827975	3,72E+00	2,052493	0,5525856	2,010271	0,9095294	2,023529	0,6546512	2,69E-02	1,20E+04	9,23E+03	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-10-2017	248246,64	425904,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,871543	0,5377744	1,961905	0,8730424	1,892599	4,19934	3,843337	3,77E+00	1,871543	0,5377744	1,961905	0,8730424	1,892599	0,548978	5,63E-05	1,20E+04	9,39E+03	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-10-2017	178846,29	304077	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,893491	0,5211567	1,962958	0,9007634	1,809756	4,457891	4,052787	3,94E+00	1,893491	0,5211567	1,962958	0,9007634	1,809756	0,5704393	2,46E-01	1,20E+04	9,74E+03	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-10-2017	329965,02	459268,7	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,059604	0,4655248	2,114742	0,7831633	1,984395	4,188962	3,802289	3,73E+00	2,059604	0,4655248	2,114742	0,7831633	1,984395	0,5453863	2,99E-01	3,75E+03	8,97E+03	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-10-2017	265880,3	457328,4	      NA	       NA	       NA	177	146	399	109	197	32,7	18,59	4,34	2,49	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,039583	0,6261993	2,075	0,9394541	2,029545	4,293073	3,920623	3,78E+00	2,039583	0,6261993	2,075	0,9394541	2,029545	0,625	7,44E+02	3,96E+02	8,04E+02	1,20E+04	    NA	11,1	29	16,7	4,8	6,27	1,6	3,37	0,33	0,26
26-10-2017	221498,87	359814,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,989193	0,5571746	2,012185	0,9086849	2,12779	4,512031	4,078989	3,96E+00	1,989193	0,5571746	2,012185	0,9086849	2,12779	0,6542836	5,37E+02	3,81E+02	3,71E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-10-2017	188002,58	346418,7	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,034268	0,5669326	2,098958	0,9117365	2,054822	4,575606	4,125999	4,07E+00	2,034268	0,5669326	2,098958	0,9117365	2,054822	0,6486989	4,83E+02	3,74E+02	3,70E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-10-2017	258013,63	396029,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,901583	0,5747076	1,998794	0,9264957	1,896429	4,387982	3,99069	3,93E+00	1,901583	0,5747076	1,998794	0,9264957	1,896429	0,6819251	4,41E+02	6,03E+02	4,48E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-10-2017	233549,55	407308,8	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,036573	0,5516643	2,040731	0,8693735	2,007457	4,345605	3,932618	3,86E+00	2,036573	0,5516643	2,040731	0,8693735	2,007457	0,6121701	4,13E+02	3,97E+02	4,01E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-10-2017	185204,75	325851,4	      NA	       NA	       NA	179	152	472	166	254	43,1	30,03	5,83	3,39	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,91275	0,5962362	1,972714	1,0134788	1,896714	4,558745	4,112536	4,01E+00	1,91275	0,5962362	1,972714	1,0134788	1,896714	0,6631658	4,07E+02	3,76E+02	3,68E+02	1,20E+04	    NA	7,3	28,1	25,1	7,6	5,2	0,56	2,43	0,2	0,08
31-10-2017	168323,8	291847,7	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,902003	0,5711511	2,01398	1,0015094	1,942515	4,642127	4,153647	4,05E+00	1,902003	0,5711511	2,01398	1,0015094	1,942515	0,6590569	4,07E+02	3,72E+02	3,67E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-11-2017	307293,77	400539,6	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,92037	0,6098138	2,074711	1,0042254	1,966803	4,267444	3,847154	3,76E+00	1,92037	0,6098138	2,074711	1,0042254	1,966803	0,7215283	3,77E+02	7,69E+02	4,47E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-11-2017	245917,52	439908,3	      NA	       NA	       NA	139	112	311	88,5	130	30,6	14,82	3,48	1,66	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,948621	0,5642175	1,958742	0,8597105	1,955961	4,359859	3,9604	3,92E+00	1,948621	0,5642175	1,958742	0,8597105	1,955961	0,6104151	3,53E+02	4,53E+02	3,88E+02	1,20E+04	    NA	12	40,2	22,1	19,4	6,09	2,44	1,63	0,53	0,19
03-11-2017	182839,56	320275,1	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,809347	1,3837914	1,955172	0,8761158	1,88863	4,58511	4,130578	4,02E+00	1,809347	1,3837914	1,955172	0,8761158	1,88863	0,683663	3,51E+02	7,99E+02	3,69E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-11-2017	173076,01	308336,2	      NA	       NA	       NA	230	200	480	150	344	46	34	5,5	3,2	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,928093	0,5790323	1,99881	0,8545455	1,950949	4,584077	4,114916	4,00E+00	1,928093	0,5790323	1,99881	0,8545455	1,950949	0,6647929	3,59E+02	4,62E+02	3,69E+02	1,20E+04	173076	5	29	27	2,3	5,6	2,6	2,4	0,17	0,055
05-11-2017	183477,1	310326,1	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,985455	0,6000735	2,044823	0,9213365	1,964016	4,505272	4,049032	3,95E+00	1,985455	0,6000735	2,044823	0,9213365	1,964016	0,7044919	3,70E+02	4,12E+02	3,68E+02	1,20E+04	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-11-2017	165428,07	278553,9	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,882398	0,6035608	1,996901	0,991954	1,833426	4,444694	4,017012	3,90E+00	1,882398	0,6035608	1,996901	0,991954	1,833426	0,6961001	3,75E+02	5,02E+02	3,54E+02	3,29E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-11-2017	160275,45	265500,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,899561	0,6147769	2,004354	0,9558714	1,875962	4,408492	3,991952	3,88E+00	1,899561	0,6147769	2,004354	0,9558714	1,875962	0,7174332	3,59E+02	4,74E+02	3,65E+02	3,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-11-2017	159771,69	267295,4	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,835241	0,5967623	1,950491	0,8937265	1,881913	4,417911	3,984969	3,91E+00	1,835241	0,5967623	1,950491	0,8937265	1,881913	0,6248148	1,88E+02	6,22E+02	8,49E+01	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-11-2017	148688,57	253308,6	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	3264	4891	960	230,5476	240	144,0922	  NA	1,810746	0,5519062	1,882013	0,8956818	1,864628	4,406914	3,976666	3,87E+00	1,810746	0,5519062	1,882013	0,8956818	1,864628	0,6733285	1,20E+02	4,53E+02	4,02E-05	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-11-2017	239008,15	376693,2	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,044348	0,6364184	2,019255	0,8868605	2,04981	4,233085	3,8358	3,79E+00	2,044348	0,6364184	2,019255	0,8868605	2,04981	0,6721053	1,09E+02	4,56E+02	3,22E-04	5,55E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-11-2017	166567,59	288282,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,718836	0,4953659	1,74189	0,8087193	1,806452	4,544586	4,112809	3,98E+00	1,718836	0,4953659	1,74189	0,8087193	1,806452	0,6554883	1,08E+02	4,09E+02	0,00E+00	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-11-2017	156189,34	267162,2	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,791265	0,5276981	1,838263	0,83487	1,890429	4,538818	4,079532	3,97E+00	1,791265	0,5276981	1,838263	0,83487	1,890429	0,6621444	1,08E+02	4,69E+02	8,04E-05	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-11-2017	151061,49	267223,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,781902	0,5551128	1,813643	0,8943262	1,956224	4,537618	4,07542	3,94E+00	1,781902	0,5551128	1,813643	0,8943262	1,956224	0,7473529	1,04E+02	4,59E+02	4,38E-03	3,65E+02	    NA	6,5	31,9	   NA	   NA	    NA	1,24	   NA	   NA	   NA
14-11-2017	234046,74	374480	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,108275	0,5955951	2,078854	0,9232508	2,089326	4,397965	3,963874	3,84E+00	2,108275	0,5955951	2,078854	0,9232508	2,089326	0,8426099	7,46E+02	6,99E+02	9,16E+02	7,81E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-11-2017	149149,26	266077,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,833985	0,5811364	1,865818	0,916612	1,923522	4,752456	4,249943	4,11E+00	1,833985	0,5811364	1,865818	0,916612	1,923522	0,8047482	1,69E-04	4,47E+02	3,67E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-11-2017	207948,5	337599,7	      NA	       NA	       NA	367	300	680	181	394	52,8	30,94	7,44	3,72	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,937553	0,5592676	1,985875	0,8774834	1,972243	4,549637	4,138861	4,00E+00	1,937553	0,5592676	1,985875	0,8774834	1,972243	0,7578986	0,00E+00	6,45E+02	4,74E+02	4,81E+02	    NA	12,7	44,4	32,4	2	6,81	1,16	1,73	0,46	0,1
17-11-2017	157965,55	297519,8	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,003342	0,5736922	2,012167	0,8732363	2,074463	4,818644	4,319106	4,21E+00	2,003342	0,5736922	2,012167	0,8732363	2,074463	0,7245487	0,00E+00	3,71E+02	3,67E+02	3,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-11-2017	239103,68	404395,8	      NA	       NA	       NA	260	200	500	120	276	39	25	5,4	2,6	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,107461	0,624981	2,108908	0,8762994	2,143849	4,584128	4,129635	4,02E+00	2,107461	0,624981	2,108908	0,8762994	2,143849	0,7523704	0,00E+00	6,55E+02	5,95E+02	5,90E+02	239104	17	44	36	5,1	6,8	4,4	2,1	0,6	0,18
19-11-2017	250244,24	447597	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,981206	0,5874069	1,924464	0,7578685	1,934275	4,59754	4,168789	4,05E+00	1,981206	0,5874069	1,924464	0,7578685	1,934275	0,7290253	1,13E-04	5,38E+02	6,23E+02	4,06E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-11-2017	187916,49	350187,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,835135	0,5768999	1,872294	0,7340748	1,887736	4,834022	4,363895	4,22E+00	1,835135	0,5768999	1,872294	0,7340748	1,887736	0,7361765	0,00E+00	3,76E+02	3,70E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-11-2017	289697,45	393399,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,842754	0,5904656	1,891818	0,8029268	1,941169	4,714329	4,239134	4,11E+00	1,842754	0,5904656	1,891818	0,8029268	1,941169	0,7775912	0,00E+00	6,72E+02	6,73E+02	6,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-11-2017	456343,74	623139,1	      NA	       NA	       NA	114	80	175	44,3	101	12	4,73	1,77	0,8	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,219765	0,5420818	2,096289	0,6576007	2,12348	4,069836	3,737561	3,65E+00	2,219765	0,5420818	2,096289	0,6576007	2,12348	0,6037482	0,00E+00	6,86E+02	5,95E+02	5,86E+02	    NA	154	302	39,2	80,3	19,4	7,16	0,6	4,45	1,36
23-11-2017	246997,47	464465	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,927247	0,6895652	1,882647	0,7911874	1,952419	4,723368	4,277775	4,17E+00	1,927247	0,6895652	1,882647	0,7911874	1,952419	0,7760417	2,81E-04	3,80E+02	3,74E+02	3,75E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-11-2017	229692,09	410185,9	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,979914	0,664461	1,931631	0,7995318	2,041813	4,767571	4,317826	4,19E+00	1,979914	0,664461	1,931631	0,7995318	2,041813	0,7541667	0,00E+00	3,88E+02	4,10E+02	4,03E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-11-2017	187267,49	337848,6	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,901527	0,6092776	1,871843	0,7164011	2,004604	4,879366	4,419226	4,27E+00	1,901527	0,6092776	1,871843	0,7164011	2,004604	0,6915621	0,00E+00	3,73E+02	3,69E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-11-2017	222731,93	397655,2	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,073004	0,6117069	2,04886	0,7253092	2,115833	4,661129	4,237229	4,10E+00	2,073004	0,6117069	2,04886	0,7253092	2,115833	0,6870875	0,00E+00	7,64E+02	8,16E+02	7,36E+02	    NA	15,98	41,6	   NA	   NA	    NA	    NA	   NA	   NA	0,31
27-11-2017	384291,8	534134,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,984501	0,510961	1,957122	0,6168391	2,01049	4,218926	3,884762	3,78E+00	1,984501	0,510961	1,957122	0,6168391	2,01049	0,5881344	0,00E+00	8,92E+02	8,91E+02	9,03E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-11-2017	309655,24	546242,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,040234	0,6867733	1,926554	0,7551351	2,10602	4,314318	3,923425	3,86E+00	2,040234	0,6867733	1,926554	0,7551351	2,10602	0,7139633	0,00E+00	4,68E+02	5,59E+02	3,75E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-11-2017	224108,18	473380,9	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,898492	0,6406321	1,897391	0,7999071	1,953968	4,672255	4,231117	4,12E+00	1,898492	0,6406321	1,897391	0,7999071	1,953968	0,7074704	0,00E+00	3,82E+02	3,76E+02	4,38E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-11-2017	196492,36	418451,3	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	3,5	1,900726	0,6176946	1,902695	0,7146057	2,007984	4,787567	4,318524	4,19E+00	1,900726	0,6176946	1,902695	0,7146057	2,007984	0,6336925	0,00E+00	4,83E+02	3,76E+02	3,75E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-12-2017	182984,23	394724,5	      NA	       NA	       NA	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,947932	0,606264	1,936275	0,7306348	1,986512	4,865579	4,399368	4,24E+00	1,947932	0,606264	1,936275	0,7306348	1,986512	0,6312273	0,00E+00	3,78E+02	3,71E+02	3,71E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
